epoch,step,test_loss,train_loss,val_loss
0,49,,0.3573993742465973,
0,99,,0.10513193905353546,
0,149,,0.12492270767688751,
0,199,,0.11785677820444107,
0,236,,,0.07539831846952438
1,249,,0.0735238641500473,
1,299,,0.09776973724365234,
1,349,,0.019935324788093567,
1,399,,0.14077836275100708,
1,449,,0.030565757304430008,
1,473,,,0.04599177464842796
2,499,,0.028984375298023224,
2,549,,0.02648795023560524,
2,599,,0.08091109991073608,
2,649,,0.03073514625430107,
2,699,,0.023078247904777527,
2,710,,,0.035749711096286774
3,749,,0.018319685012102127,
3,799,,0.028579961508512497,
3,849,,0.0542321614921093,
3,899,,0.006997504271566868,
3,947,,,0.030205391347408295
4,949,,0.003899909555912018,
4,999,,0.011337822303175926,
4,1049,,0.011215569451451302,
4,1099,,0.020387200638651848,
4,1149,,0.00172681943513453,
4,1184,,,0.028262028470635414
5,1199,,0.005097908899188042,
5,1249,,0.012345707044005394,
5,1299,,0.02614564076066017,
5,1349,,0.12078841030597687,
5,1399,,0.0075636571273207664,
5,1421,,,0.025644149631261826
6,1449,,0.0018756999634206295,
6,1499,,0.004255534149706364,
6,1549,,0.0107372822239995,
6,1599,,0.024207137525081635,
6,1649,,0.001354418694972992,
6,1658,,,0.024003397673368454
7,1699,,0.002923449967056513,
7,1749,,0.004610268399119377,
7,1799,,0.03346288204193115,
7,1849,,0.005918535869568586,
7,1895,,,0.023417579010128975
8,1899,,0.026982946321368217,
8,1949,,0.0020492607727646828,
8,1999,,0.044557422399520874,
8,2049,,0.0028112241998314857,
8,2099,,0.008647951297461987,
8,2132,,,0.022298237308859825
9,2149,,0.0007104602409526706,
9,2199,,0.01169311162084341,
9,2249,,0.0021656525786966085,
9,2299,,0.0006974977441132069,
9,2349,,0.0023802537471055984,
9,2369,,,0.023017369210720062
10,2399,,0.010948625393211842,
10,2449,,0.006827912759035826,
10,2499,,0.005376168992370367,
10,2549,,0.007176689803600311,
10,2599,,0.0005019702948629856,
10,2606,,,0.023156309500336647
11,2649,,0.003141870256513357,
11,2699,,0.0015825312584638596,
11,2749,,0.005871056579053402,
11,2799,,0.00023700844030827284,
11,2843,,,0.030526209622621536
12,2849,,0.007227169815450907,
12,2899,,0.00438249297440052,
12,2949,,0.03873475641012192,
12,2999,,0.06825610250234604,
12,3049,,0.013657791540026665,
12,3080,,,0.02359389327466488
13,3099,,0.014642591588199139,
13,3149,,0.0007400289177894592,
13,3199,,0.05400467664003372,
13,3249,,0.0009601459023542702,
13,3299,,0.019729183986783028,
13,3317,,,0.02315429411828518
14,3349,,0.014180432073771954,
14,3399,,0.0001953549071913585,
14,3449,,0.00012856870307587087,
14,3499,,0.005422297865152359,
14,3549,,0.006143730599433184,
14,3554,,,0.023865684866905212
15,3555,0.019955039024353027,,
