epoch,step,test_loss,train_loss,val_loss
0,49,,0.350661039352417,
0,99,,0.15891706943511963,
0,149,,0.11197668313980103,
0,199,,0.12290830910205841,
0,236,,,0.07785691320896149
1,249,,0.06563153862953186,
1,299,,0.10696548223495483,
1,349,,0.03906731307506561,
1,399,,0.03844162076711655,
1,449,,0.01819964498281479,
1,473,,,0.04298613592982292
2,499,,0.0361643061041832,
2,549,,0.032739315181970596,
2,599,,0.007414049468934536,
2,649,,0.023645147681236267,
2,699,,0.08136555552482605,
2,710,,,0.0318174734711647
3,749,,0.022978417575359344,
3,799,,0.0600900799036026,
3,849,,0.034329596906900406,
3,899,,0.005436346400529146,
3,947,,,0.027412498369812965
4,949,,0.005709911696612835,
4,999,,0.026485847309231758,
4,1049,,0.008442264050245285,
4,1099,,0.0026190374046564102,
4,1149,,0.014339471235871315,
4,1184,,,0.022184502333402634
5,1199,,0.01885521598160267,
5,1249,,0.010465205647051334,
5,1299,,0.01114683784544468,
5,1349,,0.020260954275727272,
5,1399,,0.0034311003983020782,
5,1421,,,0.020141860470175743
6,1449,,0.023125695064663887,
6,1499,,0.0014680956955999136,
6,1549,,0.09098736941814423,
6,1599,,0.0728628933429718,
6,1649,,0.006521498318761587,
6,1658,,,0.018183071166276932
7,1699,,0.011244435794651508,
7,1749,,0.01027800515294075,
7,1799,,0.04861172288656235,
7,1849,,0.022350063547492027,
7,1895,,,0.017690572887659073
8,1899,,0.06755992025136948,
8,1949,,0.019161004573106766,
8,1999,,0.007530220318585634,
8,2049,,0.052090901881456375,
8,2099,,0.013062158599495888,
8,2132,,,0.02586129494011402
9,2149,,0.010447422042489052,
9,2199,,0.013083655387163162,
9,2249,,0.0010057296603918076,
9,2299,,0.008342130109667778,
9,2349,,0.03614569827914238,
9,2369,,,0.017107553780078888
10,2399,,0.0021674821618944407,
10,2449,,0.0005865737330168486,
10,2499,,0.030944697558879852,
10,2549,,0.0179172083735466,
10,2599,,0.0033827517181634903,
10,2606,,,0.02121584303677082
11,2649,,0.006396076641976833,
11,2699,,0.03034251742064953,
11,2749,,0.01069699227809906,
11,2799,,0.08953633904457092,
11,2843,,,0.015776626765727997
12,2849,,0.005297632422298193,
12,2899,,0.0274142287671566,
12,2949,,0.002722999779507518,
12,2999,,0.020924502983689308,
12,3049,,0.0019770697690546513,
12,3080,,,0.017606783658266068
13,3099,,0.0044130971655249596,
13,3149,,0.003794027492403984,
13,3199,,0.003734091529622674,
13,3249,,0.0022879312746226788,
13,3299,,0.0398557223379612,
13,3317,,,0.019300948828458786
14,3349,,0.01181336771696806,
14,3399,,0.002020639833062887,
14,3449,,0.013241838663816452,
14,3499,,0.0010576227214187384,
14,3549,,0.017107073217630386,
14,3554,,,0.015303914435207844
15,3555,0.020156094804406166,,
