epoch,step,test_loss,train_loss,val_loss
0,49,,0.3116259276866913,
0,99,,0.1720089614391327,
0,149,,0.15517614781856537,
0,199,,0.0840243250131607,
0,236,,,0.07032140344381332
1,249,,0.06990423798561096,
1,299,,0.04603125527501106,
1,349,,0.05362139642238617,
1,399,,0.02000676654279232,
1,449,,0.032885823398828506,
1,473,,,0.03994172438979149
2,499,,0.03866720572113991,
2,549,,0.02404366061091423,
2,599,,0.029093608260154724,
2,649,,0.04871568828821182,
2,699,,0.007089373655617237,
2,710,,,0.03453490510582924
3,749,,0.030768755823373795,
3,799,,0.02237549051642418,
3,849,,0.056873030960559845,
3,899,,0.006793428212404251,
3,947,,,0.026642993092536926
4,949,,0.008736168965697289,
4,999,,0.009986333549022675,
4,1049,,0.04328766465187073,
4,1099,,0.004248326178640127,
4,1149,,0.002807021141052246,
4,1184,,,0.021521607413887978
5,1199,,0.008570490404963493,
5,1249,,0.03499571606516838,
5,1299,,0.06840766966342926,
5,1349,,0.004166135098785162,
5,1399,,0.11371524631977081,
5,1421,,,0.021414777263998985
6,1449,,0.0047060418874025345,
6,1499,,0.0016508144326508045,
6,1549,,0.015452025458216667,
6,1599,,0.0022752222139388323,
6,1649,,0.010179681703448296,
6,1658,,,0.018311187624931335
7,1699,,0.025396129116415977,
7,1749,,0.00687025673687458,
7,1799,,0.0026256772689521313,
7,1849,,0.005408235359936953,
7,1895,,,0.01777377724647522
8,1899,,0.005694221239537001,
8,1949,,0.004059945233166218,
8,1999,,0.01493871957063675,
8,2049,,0.0006465115584433079,
8,2099,,0.007953369058668613,
8,2132,,,0.018098952248692513
9,2149,,0.004318621940910816,
9,2199,,0.005501598119735718,
9,2249,,0.0011403374373912811,
9,2299,,0.004780538380146027,
9,2349,,0.02110966481268406,
9,2369,,,0.016919339075684547
10,2399,,0.015626339241862297,
10,2449,,0.046173736453056335,
10,2499,,0.022082682698965073,
10,2549,,0.002822031732648611,
10,2599,,0.023048829287290573,
10,2606,,,0.015942411497235298
11,2649,,0.00730472058057785,
11,2699,,0.0015650364803150296,
11,2749,,0.0031396581325680017,
11,2799,,0.0006119298632256687,
11,2843,,,0.016163406893610954
12,2849,,0.0030081868171691895,
12,2899,,0.00031649036100134254,
12,2949,,0.008117622695863247,
12,2999,,0.0008201361633837223,
12,3049,,0.0005705791991204023,
12,3080,,,0.015576058998703957
13,3099,,0.009706158190965652,
13,3149,,0.0008783325320109725,
13,3199,,0.0021643086802214384,
13,3249,,0.00396151514723897,
13,3299,,0.007160395383834839,
13,3317,,,0.017869722098112106
14,3349,,0.0004570768214762211,
14,3399,,0.00025642639957368374,
14,3449,,0.0005547130713239312,
14,3499,,0.004399609751999378,
14,3549,,0.00028869492234662175,
14,3554,,,0.015421048738062382
15,3555,0.020291488617658615,,
