epoch,step,test_loss,train_loss,val_loss
0,49,,0.43010959029197693,
0,99,,0.2548539936542511,
0,149,,0.15363715589046478,
0,199,,0.0707702487707138,
0,236,,,0.07642357051372528
1,249,,0.052929893136024475,
1,299,,0.13579128682613373,
1,349,,0.1580427885055542,
1,399,,0.05966629460453987,
1,449,,0.021533487364649773,
1,473,,,0.039937302470207214
2,499,,0.07465197890996933,
2,549,,0.08467600494623184,
2,599,,0.009120235219597816,
2,649,,0.012983301654458046,
2,699,,0.005487109534442425,
2,710,,,0.02991480752825737
3,749,,0.08249571919441223,
3,799,,0.08579308539628983,
3,849,,0.024882273748517036,
3,899,,0.08575864136219025,
3,947,,,0.023861730471253395
4,949,,0.045058250427246094,
4,999,,0.01211046613752842,
4,1049,,0.008641867898404598,
4,1099,,0.0363783985376358,
4,1149,,0.006679734215140343,
4,1184,,,0.020778562873601913
5,1199,,0.012426875531673431,
5,1249,,0.010518289171159267,
5,1299,,0.013695264235138893,
5,1349,,0.04182456061244011,
5,1399,,0.030484933406114578,
5,1421,,,0.018236881121993065
6,1449,,0.002229329664260149,
6,1499,,0.0038938859943300486,
6,1549,,0.03013235330581665,
6,1599,,0.006139802280813456,
6,1649,,0.1297118365764618,
6,1658,,,0.01664353348314762
7,1699,,0.008718819357454777,
7,1749,,0.0006352828931994736,
7,1799,,0.004298235755413771,
7,1849,,0.02578834258019924,
7,1895,,,0.015514226630330086
8,1899,,0.007749761454761028,
8,1949,,0.009604060091078281,
8,1999,,0.004954665899276733,
8,2049,,0.00239612371660769,
8,2099,,0.01059146411716938,
8,2132,,,0.015027378685772419
9,2149,,0.0011194538092240691,
9,2199,,0.001327250269241631,
9,2249,,0.001094887382350862,
9,2299,,0.006051801610738039,
9,2349,,0.024624746292829514,
9,2369,,,0.01875683106482029
10,2399,,0.017109878361225128,
10,2449,,0.010795870795845985,
10,2499,,0.000978274387307465,
10,2549,,0.004843741189688444,
10,2599,,0.009661764837801456,
10,2606,,,0.014316745102405548
11,2649,,0.0004159248492214829,
11,2699,,0.01255183294415474,
11,2749,,0.006258122157305479,
11,2799,,0.0020900238305330276,
11,2843,,,0.013944591395556927
12,2849,,0.0013294336386024952,
12,2899,,0.0010402058251202106,
12,2949,,0.0017686192877590656,
12,2999,,0.016070224344730377,
12,3049,,0.004531665705144405,
12,3080,,,0.01779455691576004
13,3099,,0.002987849060446024,
13,3149,,0.02227129228413105,
13,3199,,0.0009652645094320178,
13,3249,,0.00016333670646417886,
13,3299,,0.027929093688726425,
13,3317,,,0.014240030199289322
14,3349,,0.0003700806410051882,
14,3399,,0.0256270132958889,
14,3449,,0.00038394867442548275,
14,3499,,0.006219414994120598,
14,3549,,0.02178889513015747,
14,3554,,,0.01821075938642025
15,3555,0.02125983126461506,,
