epoch,step,test_loss,train_loss,val_loss
0,49,,0.47712475061416626,
0,99,,0.12837091088294983,
0,149,,0.08880482614040375,
0,199,,0.07974059879779816,
0,236,,,0.08427368849515915
1,249,,0.050401389598846436,
1,299,,0.07665195316076279,
1,349,,0.11741304397583008,
1,399,,0.10648629069328308,
1,449,,0.05349239706993103,
1,473,,,0.05106629803776741
2,499,,0.05137405917048454,
2,549,,0.00622547697275877,
2,599,,0.14072354137897491,
2,649,,0.03263196721673012,
2,699,,0.020486775785684586,
2,710,,,0.04185759276151657
3,749,,0.03238144516944885,
3,799,,0.017038706690073013,
3,849,,0.07054764032363892,
3,899,,0.03310679644346237,
3,947,,,0.034327730536460876
4,949,,0.013705415651202202,
4,999,,0.028259307146072388,
4,1049,,0.022231584414839745,
4,1099,,0.006366139277815819,
4,1149,,0.02600507065653801,
4,1184,,,0.0295672956854105
5,1199,,0.008385230787098408,
5,1249,,0.0006240390939638019,
5,1299,,0.01989426091313362,
5,1349,,0.08087101578712463,
5,1399,,0.005906314589083195,
5,1421,,,0.026426561176776886
6,1449,,0.0024746686685830355,
6,1499,,0.004535517189651728,
6,1549,,0.0022571012377738953,
6,1599,,0.007648499682545662,
6,1649,,0.002297572325915098,
6,1658,,,0.025644781067967415
7,1699,,0.004467921331524849,
7,1749,,0.03222929686307907,
7,1799,,0.07181091606616974,
7,1849,,0.0031692993361502886,
7,1895,,,0.024822378531098366
8,1899,,0.004817606415599585,
8,1949,,0.012500512413680553,
8,1999,,0.0007028185063973069,
8,2049,,0.01599670574069023,
8,2099,,0.010939504019916058,
8,2132,,,0.027883712202310562
9,2149,,0.0038090685848146677,
9,2199,,0.005446684081107378,
9,2249,,0.002978531876578927,
9,2299,,0.002943001687526703,
9,2349,,0.006687674671411514,
9,2369,,,0.026111112907528877
10,2399,,0.0014889290323480964,
10,2449,,0.019107293337583542,
10,2499,,0.023129552602767944,
10,2549,,0.010898051783442497,
10,2599,,0.012270431034266949,
10,2606,,,0.02580481395125389
11,2649,,0.007415647618472576,
11,2699,,0.013509668409824371,
11,2749,,0.0001970536686712876,
11,2799,,0.004624426830559969,
11,2843,,,0.02731887623667717
12,2849,,0.00016741399304009974,
12,2899,,0.0025084081571549177,
12,2949,,0.000646445550955832,
12,2999,,0.009446321986615658,
12,3049,,0.0006270920857787132,
12,3080,,,0.03320420905947685
13,3099,,0.0010718927951529622,
13,3149,,0.0028466186486184597,
13,3199,,0.000662945385556668,
13,3249,,0.013120843097567558,
13,3299,,0.006860923022031784,
13,3317,,,0.024767674505710602
14,3349,,0.0014857557835057378,
14,3399,,0.0009690489969216287,
14,3449,,0.009398887865245342,
14,3499,,0.0003605468082241714,
14,3549,,0.010154488496482372,
14,3554,,,0.024837622418999672
15,3555,0.015759412199258804,,
