epoch,step,test_loss,train_loss,val_loss
0,49,,0.3441425561904907,
0,99,,0.1401686668395996,
0,149,,0.1516898274421692,
0,199,,0.039173197001218796,
0,236,,,0.08325934410095215
1,249,,0.1048603281378746,
1,299,,0.07772833108901978,
1,349,,0.03275502100586891,
1,399,,0.026795974001288414,
1,449,,0.01680980995297432,
1,473,,,0.0443318672478199
2,499,,0.027420472353696823,
2,549,,0.013496579602360725,
2,599,,0.10179401189088821,
2,649,,0.021659769117832184,
2,699,,0.029688749462366104,
2,710,,,0.03690600395202637
3,749,,0.04041207581758499,
3,799,,0.004117763601243496,
3,849,,0.07703088223934174,
3,899,,0.015367651358246803,
3,947,,,0.031348682940006256
4,949,,0.011808237060904503,
4,999,,0.0362883023917675,
4,1049,,0.09388138353824615,
4,1099,,0.04100612550973892,
4,1149,,0.0037443784531205893,
4,1184,,,0.02707843668758869
5,1199,,0.029302172362804413,
5,1249,,0.020371170714497566,
5,1299,,0.05697712302207947,
5,1349,,0.008044150657951832,
5,1399,,0.04447239637374878,
5,1421,,,0.0262533538043499
6,1449,,0.0012720295926555991,
6,1499,,0.01882557012140751,
6,1549,,0.014484403654932976,
6,1599,,0.002486261073499918,
6,1649,,0.09042061865329742,
6,1658,,,0.02532234787940979
7,1699,,0.0015271357260644436,
7,1749,,0.004823961295187473,
7,1799,,0.003254745854064822,
7,1849,,0.03855609893798828,
7,1895,,,0.024640988558530807
8,1899,,0.0009220065549015999,
8,1949,,0.007782250177115202,
8,1999,,0.000972580979578197,
8,2049,,0.0025341412983834743,
8,2099,,0.009772216901183128,
8,2132,,,0.024461599066853523
9,2149,,0.012419053353369236,
9,2199,,0.0020116723608225584,
9,2249,,0.0027698453050106764,
9,2299,,0.004307886119931936,
9,2349,,0.025807082653045654,
9,2369,,,0.024535393342375755
10,2399,,0.0022760776337236166,
10,2449,,0.002017043298110366,
10,2499,,0.001516438089311123,
10,2549,,0.014911261387169361,
10,2599,,0.0008137772092595696,
10,2606,,,0.0240987129509449
11,2649,,0.04596340283751488,
11,2699,,0.002616451820358634,
11,2749,,0.012996163219213486,
11,2799,,0.0008439387893304229,
11,2843,,,0.025370771065354347
12,2849,,0.011759892106056213,
12,2899,,0.00045401250827126205,
12,2949,,0.003806964261457324,
12,2999,,0.005572226829826832,
12,3049,,0.049386583268642426,
12,3080,,,0.024350570514798164
13,3099,,0.0024534824769943953,
13,3149,,0.04331352189183235,
13,3199,,0.007926245220005512,
13,3249,,0.002060150960460305,
13,3299,,0.0031858193688094616,
13,3317,,,0.02515122853219509
14,3349,,0.0012140768812969327,
14,3399,,0.0003706883580889553,
14,3449,,0.00044974975753575563,
14,3499,,0.0017458514776080847,
14,3549,,0.005217151716351509,
14,3554,,,0.02921432815492153
15,3555,0.019907614216208458,,
