epoch,step,test_loss,train_loss,val_loss
0,49,,0.4001619815826416,
0,99,,0.19515997171401978,
0,149,,0.09472160041332245,
0,199,,0.061275698244571686,
0,236,,,0.07835252583026886
1,249,,0.06988263130187988,
1,299,,0.018869765102863312,
1,349,,0.017982471734285355,
1,399,,0.051632121205329895,
1,449,,0.014776545576751232,
1,473,,,0.04351377487182617
2,499,,0.021846864372491837,
2,549,,0.021208491176366806,
2,599,,0.061469666659832,
2,649,,0.03601044416427612,
2,699,,0.021296173334121704,
2,710,,,0.033881284296512604
3,749,,0.01862403377890587,
3,799,,0.048578180372714996,
3,849,,0.011128803715109825,
3,899,,0.0358695350587368,
3,947,,,0.027113979682326317
4,949,,0.03903449699282646,
4,999,,0.02038206346333027,
4,1049,,0.020164430141448975,
4,1099,,0.003149539465084672,
4,1149,,0.01380589883774519,
4,1184,,,0.0322200208902359
5,1199,,0.016230180859565735,
5,1249,,0.0019989588763564825,
5,1299,,0.009065408259630203,
5,1349,,0.007633325643837452,
5,1399,,0.020061606541275978,
5,1421,,,0.021845601499080658
6,1449,,0.0014313769061118364,
6,1499,,0.05700208619236946,
6,1549,,0.0022523049265146255,
6,1599,,0.13494743406772614,
6,1649,,0.016825834289193153,
6,1658,,,0.020542295649647713
7,1699,,0.026561858132481575,
7,1749,,0.008210425265133381,
7,1799,,0.034281373023986816,
7,1849,,0.006328942719846964,
7,1895,,,0.02078540250658989
8,1899,,0.01002811174839735,
8,1949,,0.0006035794503986835,
8,1999,,0.019076209515333176,
8,2049,,0.000971272005699575,
8,2099,,0.004311265889555216,
8,2132,,,0.020491378381848335
9,2149,,0.018443353474140167,
9,2199,,0.0028080749325454235,
9,2249,,0.03190034627914429,
9,2299,,0.006982632912695408,
9,2349,,0.04981560260057449,
9,2369,,,0.02403511479496956
10,2399,,0.004792520310729742,
10,2449,,0.0005455882055684924,
10,2499,,0.005166091024875641,
10,2549,,0.006850197911262512,
10,2599,,0.0029629855416715145,
10,2606,,,0.018589332699775696
11,2649,,0.013265646994113922,
11,2699,,0.003666719887405634,
11,2749,,0.007277186959981918,
11,2799,,0.010986188426613808,
11,2843,,,0.01761058159172535
12,2849,,0.0016926839016377926,
12,2899,,0.0038884789682924747,
12,2949,,0.005614462308585644,
12,2999,,0.010869207791984081,
12,3049,,0.018565194681286812,
12,3080,,,0.02460891380906105
13,3099,,0.0013806048082187772,
13,3149,,0.004755084402859211,
13,3199,,0.029208242893218994,
13,3249,,0.0007131609600037336,
13,3299,,0.01816500537097454,
13,3317,,,0.017636321485042572
14,3349,,0.021486999467015266,
14,3399,,0.002095302101224661,
14,3449,,0.014881247654557228,
14,3499,,0.00036397133953869343,
14,3549,,0.009587699547410011,
14,3554,,,0.024491149932146072
15,3555,0.025154678151011467,,
