epoch,step,test_loss,train_loss,val_loss
0,49,,0.4812297224998474,
0,99,,0.1713373214006424,
0,149,,0.15571686625480652,
0,199,,0.03919738158583641,
0,236,,,0.07929954677820206
1,249,,0.0401899591088295,
1,299,,0.07280324399471283,
1,349,,0.04193669557571411,
1,399,,0.02614017389714718,
1,449,,0.05926813185214996,
1,473,,,0.0474776066839695
2,499,,0.1339293122291565,
2,549,,0.07435779273509979,
2,599,,0.029049918055534363,
2,649,,0.03723154962062836,
2,699,,0.0548165962100029,
2,710,,,0.03677115961909294
3,749,,0.03742346167564392,
3,799,,0.00637472327798605,
3,849,,0.018452249467372894,
3,899,,0.008915680460631847,
3,947,,,0.031498149037361145
4,949,,0.01746608130633831,
4,999,,0.021157264709472656,
4,1049,,0.04727005213499069,
4,1099,,0.007006191648542881,
4,1149,,0.008589038625359535,
4,1184,,,0.02888471819460392
5,1199,,0.011143879033625126,
5,1249,,0.11858922988176346,
5,1299,,0.015879744663834572,
5,1349,,0.021383579820394516,
5,1399,,0.026956191286444664,
5,1421,,,0.02625652216374874
6,1449,,0.013194874860346317,
6,1499,,0.013546064496040344,
6,1549,,0.009615685790777206,
6,1599,,0.004155279137194157,
6,1649,,0.04896377772092819,
6,1658,,,0.024456411600112915
7,1699,,0.02963506430387497,
7,1749,,0.001660498441196978,
7,1799,,0.018047017976641655,
7,1849,,0.003205272601917386,
7,1895,,,0.023098846897482872
8,1899,,0.012748444452881813,
8,1949,,0.010173548012971878,
8,1999,,0.0012313826009631157,
8,2049,,0.01875714585185051,
8,2099,,0.002674063900485635,
8,2132,,,0.022169891744852066
9,2149,,0.006689491681754589,
9,2199,,0.039546072483062744,
9,2249,,0.001821196055971086,
9,2299,,0.003926840610802174,
9,2349,,0.012809696607291698,
9,2369,,,0.021239837631583214
10,2399,,0.018408318981528282,
10,2449,,0.000828329473733902,
10,2499,,0.006427223328500986,
10,2549,,0.007699364796280861,
10,2599,,0.00030318571953102946,
10,2606,,,0.022405529394745827
11,2649,,0.003836708376184106,
11,2699,,0.00037264672573655844,
11,2749,,0.005445730872452259,
11,2799,,0.0020881295204162598,
11,2843,,,0.020630255341529846
12,2849,,0.0004984639817848802,
12,2899,,0.021245649084448814,
12,2949,,0.002682674676179886,
12,2999,,0.01337352953851223,
12,3049,,0.007501591462641954,
12,3080,,,0.018987135961651802
13,3099,,0.0016362674068659544,
13,3149,,0.003370109247043729,
13,3199,,0.003454522229731083,
13,3249,,0.029579415917396545,
13,3299,,0.0015364562859758735,
13,3317,,,0.019047556445002556
14,3349,,0.0005214776610955596,
14,3399,,0.006893926300108433,
14,3449,,0.012522708624601364,
14,3499,,0.00030718190828338265,
14,3549,,0.0038680415600538254,
14,3554,,,0.018887482583522797
15,3555,0.025346726179122925,,
