epoch,step,test_loss,train_loss,val_loss
0,49,,0.3724953532218933,
0,99,,0.2326052188873291,
0,149,,0.10932847112417221,
0,199,,0.13214102387428284,
0,236,,,0.08803071081638336
1,249,,0.12965983152389526,
1,299,,0.026104087010025978,
1,349,,0.033347733318805695,
1,399,,0.04333580285310745,
1,449,,0.02372061461210251,
1,473,,,0.053411632776260376
2,499,,0.02104981616139412,
2,549,,0.07773037254810333,
2,599,,0.03385649621486664,
2,649,,0.010028602555394173,
2,699,,0.10048961639404297,
2,710,,,0.04562656208872795
3,749,,0.029755081981420517,
3,799,,0.042322974652051926,
3,849,,0.035528190433979034,
3,899,,0.004308454692363739,
3,947,,,0.0355195477604866
4,949,,0.017237581312656403,
4,999,,0.02035912498831749,
4,1049,,0.018582254648208618,
4,1099,,0.017276005819439888,
4,1149,,0.03916703909635544,
4,1184,,,0.03358312323689461
5,1199,,0.0050903744995594025,
5,1249,,0.028356831520795822,
5,1299,,0.02522006444633007,
5,1349,,0.013606833294034004,
5,1399,,0.004721605684608221,
5,1421,,,0.02932688780128956
6,1449,,0.07087011635303497,
6,1499,,0.001730628195218742,
6,1549,,0.014439566992223263,
6,1599,,0.007024235557764769,
6,1649,,0.0011204842012375593,
6,1658,,,0.028143595904111862
7,1699,,0.005953153129667044,
7,1749,,0.03611034154891968,
7,1799,,0.016040479764342308,
7,1849,,0.006085604894906282,
7,1895,,,0.026026004925370216
8,1899,,0.004908525384962559,
8,1949,,0.0020004170946776867,
8,1999,,0.06502540409564972,
8,2049,,0.0036722165532410145,
8,2099,,0.014184351079165936,
8,2132,,,0.025933662429451942
9,2149,,0.011692080646753311,
9,2199,,0.004561220295727253,
9,2249,,0.0014671743847429752,
9,2299,,0.006640932057052851,
9,2349,,0.004619597923010588,
9,2369,,,0.024471044540405273
10,2399,,0.0028532654978334904,
10,2449,,0.005494208075106144,
10,2499,,0.0016807607607915998,
10,2549,,0.00038249854696914554,
10,2599,,0.0016752431401982903,
10,2606,,,0.0263835359364748
11,2649,,0.00847124308347702,
11,2699,,0.036202870309352875,
11,2749,,0.0027581434696912766,
11,2799,,0.0054298932664096355,
11,2843,,,0.02342190220952034
12,2849,,0.005849645007401705,
12,2899,,0.003946772310882807,
12,2949,,0.002853954676538706,
12,2999,,0.0033203542698174715,
12,3049,,0.0067947739735245705,
12,3080,,,0.02507959119975567
13,3099,,0.0008270220714621246,
13,3149,,0.017853034660220146,
13,3199,,0.00021412917703855783,
13,3249,,0.0033422429114580154,
13,3299,,0.005162740591913462,
13,3317,,,0.024813976138830185
14,3349,,0.001056404085829854,
14,3399,,0.03325986489653587,
14,3449,,0.003758614417165518,
14,3499,,0.0004214405198581517,
14,3549,,0.025772307068109512,
14,3554,,,0.02436479553580284
15,3555,0.01641351543366909,,
