epoch,step,test_loss,train_loss,val_loss
0,49,,0.4453290104866028,
0,99,,0.1621040552854538,
0,149,,0.1483074128627777,
0,199,,0.1427166759967804,
0,236,,,0.08358786255121231
1,249,,0.06518001854419708,
1,299,,0.04409501701593399,
1,349,,0.06332653760910034,
1,399,,0.009428423829376698,
1,449,,0.027954380959272385,
1,473,,,0.04601273685693741
2,499,,0.026236750185489655,
2,549,,0.03744848817586899,
2,599,,0.01266055554151535,
2,649,,0.07794757932424545,
2,699,,0.06775888800621033,
2,710,,,0.03693414106965065
3,749,,0.024323798716068268,
3,799,,0.03530712053179741,
3,849,,0.02483220025897026,
3,899,,0.011727391742169857,
3,947,,,0.02820349857211113
4,949,,0.04175180569291115,
4,999,,0.03164295852184296,
4,1049,,0.009397773072123528,
4,1099,,0.03270431607961655,
4,1149,,0.031387679278850555,
4,1184,,,0.02737496793270111
5,1199,,0.008524289354681969,
5,1249,,0.014112044125795364,
5,1299,,0.009483165107667446,
5,1349,,0.005444854032248259,
5,1399,,0.002116735093295574,
5,1421,,,0.024123698472976685
6,1449,,0.003695771796628833,
6,1499,,0.004447943530976772,
6,1549,,0.03327478840947151,
6,1599,,0.03832527995109558,
6,1649,,0.026157179847359657,
6,1658,,,0.024072296917438507
7,1699,,0.026791082695126534,
7,1749,,0.08884815871715546,
7,1799,,0.0028927712701261044,
7,1849,,0.003984734416007996,
7,1895,,,0.022948000580072403
8,1899,,0.004703369922935963,
8,1949,,0.0015912537928670645,
8,1999,,0.003968851640820503,
8,2049,,0.01681063137948513,
8,2099,,0.008477805182337761,
8,2132,,,0.021833790466189384
9,2149,,0.0004893424920737743,
9,2199,,0.0026470033917576075,
9,2249,,0.009567774832248688,
9,2299,,0.002423094818368554,
9,2349,,0.0071460227482020855,
9,2369,,,0.022761713713407516
10,2399,,0.009107553400099277,
10,2449,,0.035482265055179596,
10,2499,,0.00035383045906201005,
10,2549,,0.021382801234722137,
10,2599,,0.001305019366554916,
10,2606,,,0.02138822339475155
11,2649,,0.012315002270042896,
11,2699,,0.00023118250828702003,
11,2749,,0.0019691619090735912,
11,2799,,0.011246606707572937,
11,2843,,,0.022936882451176643
12,2849,,0.005107791628688574,
12,2899,,0.001295899972319603,
12,2949,,0.001875384827144444,
12,2999,,0.03737944737076759,
12,3049,,0.013246018439531326,
12,3080,,,0.020187031477689743
13,3099,,0.007462209556251764,
13,3149,,0.019809458404779434,
13,3199,,0.00013307525659911335,
13,3249,,0.0014874370535835624,
13,3299,,0.007407471537590027,
13,3317,,,0.021740831434726715
14,3349,,0.005243475083261728,
14,3399,,0.0003314260975457728,
14,3449,,0.0026167116593569517,
14,3499,,0.0006953837000764906,
14,3549,,0.00850085262209177,
14,3554,,,0.020092133432626724
15,3555,0.020089253783226013,,
